exercise_id,exercise_name_de,equipment_id,equipment_name_de,is_primary_equipment,requirement_order,default_available,selection_group
EX001081,Crossover-Ausfallschritt mit Kettlebells,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001082,Crossover-Ausfallschritt mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001082,Crossover-Ausfallschritt mit Kurzhanteln,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001083,Crossover-Ausfallschritt mit Körpergewicht,BODY,Körpergewicht,True,1,True,Kein Equipment
EX001083,Crossover-Ausfallschritt mit Körpergewicht,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001084,Crossover-Ausfallschritt mit Sandsack im Bear-Hug,SANDBAG,Sandsack (Training),True,1,False,Functional Training
EX001084,Crossover-Ausfallschritt mit Sandsack im Bear-Hug,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001085,Curtsy-Ausfallschritt im Kettlebell Front Rack,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX001085,Curtsy-Ausfallschritt im Kettlebell Front Rack,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001086,Curtsy-Ausfallschritt in Goblet-Position,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001086,Curtsy-Ausfallschritt in Goblet-Position,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001087,Curtsy-Ausfallschritt mit Kettlebells,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX001087,Curtsy-Ausfallschritt mit Kettlebells,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001088,Curtsy-Ausfallschritt mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001088,Curtsy-Ausfallschritt mit Kurzhanteln,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001089,Curtsy-Ausfallschritt mit Körpergewicht,BODY,Körpergewicht,True,1,True,Kein Equipment
EX001089,Curtsy-Ausfallschritt mit Körpergewicht,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001090,Curtsy-Ausfallschritt mit Sandsack im Bear-Hug,SANDBAG,Sandsack (Training),True,1,False,Functional Training
EX001090,Curtsy-Ausfallschritt mit Sandsack im Bear-Hug,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001091,Defizit-Ausfallschritt rückwärts an der Multipresse,SMITH,Multipresse/Smith Machine,True,1,False,Kraftmaschinen
EX001091,Defizit-Ausfallschritt rückwärts an der Multipresse,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001091,Defizit-Ausfallschritt rückwärts an der Multipresse,STEP,Step/Erhöhung,False,3,False,Kleinzubehör
EX001092,Defizit-Ausfallschritt rückwärts im Kettlebell Front Rack,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX001092,Defizit-Ausfallschritt rückwärts im Kettlebell Front Rack,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001092,Defizit-Ausfallschritt rückwärts im Kettlebell Front Rack,STEP,Step/Erhöhung,False,3,False,Kleinzubehör
EX001093,Defizit-Ausfallschritt rückwärts in Goblet-Position,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001093,Defizit-Ausfallschritt rückwärts in Goblet-Position,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001093,Defizit-Ausfallschritt rückwärts in Goblet-Position,STEP,Step/Erhöhung,False,3,False,Kleinzubehör
EX001094,Defizit-Ausfallschritt rückwärts mit Kettlebells,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX001094,Defizit-Ausfallschritt rückwärts mit Kettlebells,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001094,Defizit-Ausfallschritt rückwärts mit Kettlebells,STEP,Step/Erhöhung,False,3,False,Kleinzubehör
EX001095,Defizit-Ausfallschritt rückwärts mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001095,Defizit-Ausfallschritt rückwärts mit Kurzhanteln,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001095,Defizit-Ausfallschritt rückwärts mit Kurzhanteln,STEP,Step/Erhöhung,False,3,False,Kleinzubehör
EX001096,Defizit-Ausfallschritt rückwärts mit Körpergewicht,BODY,Körpergewicht,True,1,True,Kein Equipment
EX001096,Defizit-Ausfallschritt rückwärts mit Körpergewicht,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001096,Defizit-Ausfallschritt rückwärts mit Körpergewicht,STEP,Step/Erhöhung,False,3,False,Kleinzubehör
EX001097,Defizit-Ausfallschritt rückwärts mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX001097,Defizit-Ausfallschritt rückwärts mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001097,Defizit-Ausfallschritt rückwärts mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX001097,Defizit-Ausfallschritt rückwärts mit Langhantel,STEP,Step/Erhöhung,False,4,False,Kleinzubehör
EX001098,Defizit-Ausfallschritt rückwärts mit Sandsack im Bear-Hug,SANDBAG,Sandsack (Training),True,1,False,Functional Training
EX001098,Defizit-Ausfallschritt rückwärts mit Sandsack im Bear-Hug,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001098,Defizit-Ausfallschritt rückwärts mit Sandsack im Bear-Hug,STEP,Step/Erhöhung,False,3,False,Kleinzubehör
EX001099,Diagonal-Ausfallschritt im Kettlebell Front Rack,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX001099,Diagonal-Ausfallschritt im Kettlebell Front Rack,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001100,Diagonal-Ausfallschritt in Goblet-Position,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001100,Diagonal-Ausfallschritt in Goblet-Position,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001101,Diagonal-Ausfallschritt mit Kettlebells,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX001101,Diagonal-Ausfallschritt mit Kettlebells,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001102,Diagonal-Ausfallschritt mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001102,Diagonal-Ausfallschritt mit Kurzhanteln,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001103,Diagonal-Ausfallschritt mit Körpergewicht,BODY,Körpergewicht,True,1,True,Kein Equipment
EX001103,Diagonal-Ausfallschritt mit Körpergewicht,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001104,Diagonal-Ausfallschritt mit Sandsack im Bear-Hug,SANDBAG,Sandsack (Training),True,1,False,Functional Training
EX001104,Diagonal-Ausfallschritt mit Sandsack im Bear-Hug,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001105,Gehender Ausfallschritt im Kettlebell Front Rack,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX001105,Gehender Ausfallschritt im Kettlebell Front Rack,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001106,Gehender Ausfallschritt in Goblet-Position,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001106,Gehender Ausfallschritt in Goblet-Position,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001107,Gehender Ausfallschritt mit Kettlebells,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX001107,Gehender Ausfallschritt mit Kettlebells,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001108,Gehender Ausfallschritt mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001108,Gehender Ausfallschritt mit Kurzhanteln,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001109,Gehender Ausfallschritt mit Körpergewicht,BODY,Körpergewicht,True,1,True,Kein Equipment
EX001109,Gehender Ausfallschritt mit Körpergewicht,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001110,Gehender Ausfallschritt mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX001110,Gehender Ausfallschritt mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001110,Gehender Ausfallschritt mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX001111,Gehender Ausfallschritt mit Langhantel über Kopf,BARBELL,Langhantel,True,1,False,Langhantel
EX001111,Gehender Ausfallschritt mit Langhantel über Kopf,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001111,Gehender Ausfallschritt mit Langhantel über Kopf,FLOOR,Freie Bodenfläche,False,3,True,Kein Equipment
EX001112,Gehender Ausfallschritt mit Sandsack im Bear-Hug,SANDBAG,Sandsack (Training),True,1,False,Functional Training
EX001112,Gehender Ausfallschritt mit Sandsack im Bear-Hug,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001113,Landmine-Ausfallschritt rückwärts,BARBELL,Langhantel,False,1,False,Langhantel
EX001113,Landmine-Ausfallschritt rückwärts,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001113,Landmine-Ausfallschritt rückwärts,LANDMINE,Landmine-Aufnahme,True,3,False,Landmine
EX001114,Landmine-Ausfallschritt seitlich,BARBELL,Langhantel,False,1,False,Langhantel
EX001114,Landmine-Ausfallschritt seitlich,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001114,Landmine-Ausfallschritt seitlich,LANDMINE,Landmine-Aufnahme,True,3,False,Landmine
EX001115,Seitlicher Ausfallschritt an der Multipresse,SMITH,Multipresse/Smith Machine,True,1,False,Kraftmaschinen
EX001115,Seitlicher Ausfallschritt an der Multipresse,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001116,Seitlicher Ausfallschritt im Kettlebell Front Rack,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX001116,Seitlicher Ausfallschritt im Kettlebell Front Rack,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001117,Seitlicher Ausfallschritt in Goblet-Position,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001117,Seitlicher Ausfallschritt in Goblet-Position,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001118,Seitlicher Ausfallschritt mit Kettlebells,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX001118,Seitlicher Ausfallschritt mit Kettlebells,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001119,Seitlicher Ausfallschritt mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001119,Seitlicher Ausfallschritt mit Kurzhanteln,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001120,Seitlicher Ausfallschritt mit Körpergewicht,BODY,Körpergewicht,True,1,True,Kein Equipment
EX001120,Seitlicher Ausfallschritt mit Körpergewicht,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001121,Seitlicher Ausfallschritt mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX001121,Seitlicher Ausfallschritt mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001121,Seitlicher Ausfallschritt mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX001122,Seitlicher Ausfallschritt mit Sandsack im Bear-Hug,SANDBAG,Sandsack (Training),True,1,False,Functional Training
EX001122,Seitlicher Ausfallschritt mit Sandsack im Bear-Hug,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001123,Band-Brustpresse im Stand,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX001124,Brustpresse am Kabelzug im Ausfallschritt,DUAL_CABLE,Doppel-Kabelzug/Crossover,True,1,False,Kabelzug
EX001125,Brustpresse an der Maschine,CHEST_PRESS_MACHINE,Brustpresse,True,1,False,Kraftmaschinen
EX001126,Brustpresse an der Maschine im Neutralgriff,CHEST_PRESS_MACHINE,Brustpresse,True,1,False,Kraftmaschinen
EX001127,Brustpresse an der Multipresse,SMITH,Multipresse/Smith Machine,True,1,False,Kraftmaschinen
EX001127,Brustpresse an der Multipresse,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001127,Brustpresse an der Multipresse,BENCH,Flachbank,False,3,False,Trainingsbank
EX001128,Einarmige Band-Brustpresse,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX001129,Einarmige Brustpresse an der Maschine,CHEST_PRESS_MACHINE,Brustpresse,True,1,False,Kraftmaschinen
EX001130,Einarmige Kabelzug-Brustpresse im Halbkniestand,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX001130,Einarmige Kabelzug-Brustpresse im Halbkniestand,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX001131,Negativbankdrücken an der Multipresse,SMITH,Multipresse/Smith Machine,True,1,False,Kraftmaschinen
EX001131,Negativbankdrücken an der Multipresse,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001131,Negativbankdrücken an der Multipresse,ADJ_BENCH,Verstellbare Trainingsbank,False,3,False,Trainingsbank
EX001132,Schrägbank-Brustpresse an der Maschine,CHEST_PRESS_MACHINE,Brustpresse,True,1,False,Kraftmaschinen
EX001133,Schrägbankdrücken an der Multipresse,SMITH,Multipresse/Smith Machine,True,1,False,Kraftmaschinen
EX001133,Schrägbankdrücken an der Multipresse,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001133,Schrägbankdrücken an der Multipresse,ADJ_BENCH,Verstellbare Trainingsbank,False,3,False,Trainingsbank
EX001134,Stehende Brustpresse am Doppel-Kabelzug,DUAL_CABLE,Doppel-Kabelzug/Crossover,True,1,False,Kabelzug
EX001135,Stehende einarmige Brustpresse am Kabelzug,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX001136,Alternierendes Schulterdrücken mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001136,Alternierendes Schulterdrücken mit Kurzhanteln,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001137,Arnold Press,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001137,Arnold Press,ADJ_BENCH,Verstellbare Trainingsbank,False,2,False,Trainingsbank
EX001138,Bottoms-up Kettlebell Press,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX001138,Bottoms-up Kettlebell Press,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001139,Bradford Press,BARBELL,Langhantel,True,1,False,Langhantel
EX001139,Bradford Press,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001139,Bradford Press,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX001140,Einarmige Schulterpresse an der Maschine,SHOULDER_PRESS_MACHINE,Schulterpresse,True,1,False,Kraftmaschinen
EX001141,Einarmiger Landmine Press im Halbkniestand,BARBELL,Langhantel,False,1,False,Langhantel
EX001141,Einarmiger Landmine Press im Halbkniestand,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001141,Einarmiger Landmine Press im Halbkniestand,LANDMINE,Landmine-Aufnahme,True,3,False,Landmine
EX001141,Einarmiger Landmine Press im Halbkniestand,MAT,Trainingsmatte,False,4,False,Kleinzubehör
EX001142,Einarmiger Landmine Press im Stand,BARBELL,Langhantel,False,1,False,Langhantel
EX001142,Einarmiger Landmine Press im Stand,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001142,Einarmiger Landmine Press im Stand,LANDMINE,Landmine-Aufnahme,True,3,False,Landmine
EX001143,Einarmiger Landmine Press mit Rotation,BARBELL,Langhantel,False,1,False,Langhantel
EX001143,Einarmiger Landmine Press mit Rotation,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001143,Einarmiger Landmine Press mit Rotation,LANDMINE,Landmine-Aufnahme,True,3,False,Landmine
EX001144,Einarmiges Kettlebell-Schulterdrücken,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX001144,Einarmiges Kettlebell-Schulterdrücken,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001145,Einarmiges Kettlebell-Schulterdrücken im Halbkniestand,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX001145,Einarmiges Kettlebell-Schulterdrücken im Halbkniestand,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX001146,Einarmiges Schulterdrücken am Kabelzug,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX001147,Einarmiges Schulterdrücken im Halbkniestand mit Kurzhantel,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001147,Einarmiges Schulterdrücken im Halbkniestand mit Kurzhantel,MAT,Trainingsmatte,False,2,False,Kleinzubehör
EX001148,Einarmiges Schulterdrücken mit Kurzhantel,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001148,Einarmiges Schulterdrücken mit Kurzhantel,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001149,Einarmiges Schulterdrücken mit Widerstandsband,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX001149,Einarmiges Schulterdrücken mit Widerstandsband,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001150,"Landmine Press, beidarmig",BARBELL,Langhantel,False,1,False,Langhantel
EX001150,"Landmine Press, beidarmig",PLATES,Hantelscheiben,False,2,False,Langhantel
EX001150,"Landmine Press, beidarmig",LANDMINE,Landmine-Aufnahme,True,3,False,Landmine
EX001151,Military Press mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX001151,Military Press mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001151,Military Press mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX001152,Pausen-Schulterdrücken mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX001152,Pausen-Schulterdrücken mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001152,Pausen-Schulterdrücken mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX001153,Schulterdrücken an der Multipresse,SMITH,Multipresse/Smith Machine,True,1,False,Kraftmaschinen
EX001153,Schulterdrücken an der Multipresse,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001153,Schulterdrücken an der Multipresse,ADJ_BENCH,Verstellbare Trainingsbank,False,3,False,Trainingsbank
EX001154,Schulterdrücken mit Kurzhanteln im Neutralgriff,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001154,Schulterdrücken mit Kurzhanteln im Neutralgriff,ADJ_BENCH,Verstellbare Trainingsbank,False,2,False,Trainingsbank
EX001155,Schulterdrücken mit Swiss Bar,SWISS_BAR,Multi-Grip-/Swiss-Bar,True,1,False,Spezialhanteln
EX001155,Schulterdrücken mit Swiss Bar,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001155,Schulterdrücken mit Swiss Bar,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX001156,Schulterdrücken mit Widerstandsband,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX001156,Schulterdrücken mit Widerstandsband,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001157,Schulterpresse an der Maschine,SHOULDER_PRESS_MACHINE,Schulterpresse,True,1,False,Kraftmaschinen
EX001158,Schulterpresse an der Maschine im Neutralgriff,SHOULDER_PRESS_MACHINE,Schulterpresse,True,1,False,Kraftmaschinen
EX001159,Sitzendes Schulterdrücken mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001159,Sitzendes Schulterdrücken mit Kurzhanteln,ADJ_BENCH,Verstellbare Trainingsbank,False,2,False,Trainingsbank
EX001160,Sitzendes Schulterdrücken mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX001160,Sitzendes Schulterdrücken mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001160,Sitzendes Schulterdrücken mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX001160,Sitzendes Schulterdrücken mit Langhantel,ADJ_BENCH,Verstellbare Trainingsbank,False,4,False,Trainingsbank
EX001161,Stehendes Schulterdrücken am Kabelzug,DUAL_CABLE,Doppel-Kabelzug/Crossover,True,1,False,Kabelzug
EX001162,Stehendes Schulterdrücken mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001162,Stehendes Schulterdrücken mit Kurzhanteln,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001163,Stehendes Schulterdrücken mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX001163,Stehendes Schulterdrücken mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001163,Stehendes Schulterdrücken mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX001164,Stehendes Schulterdrücken mit zwei Kettlebells,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX001164,Stehendes Schulterdrücken mit zwei Kettlebells,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001165,Tempo-Schulterdrücken mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX001165,Tempo-Schulterdrücken mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001165,Tempo-Schulterdrücken mit Langhantel,RACK,Kniebeugenständer/Power Rack,False,3,False,Langhantel mit Rack
EX001166,Z-Press mit Kurzhanteln,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001166,Z-Press mit Kurzhanteln,FLOOR,Freie Bodenfläche,False,2,True,Kein Equipment
EX001167,Z-Press mit Langhantel,BARBELL,Langhantel,True,1,False,Langhantel
EX001167,Z-Press mit Langhantel,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001167,Z-Press mit Langhantel,FLOOR,Freie Bodenfläche,False,3,True,Kein Equipment
EX001168,Gerader Armzug am Kabel im Kniestand,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX001169,Gerader Armzug am Kabel im Stehen,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX001170,Gerader Armzug am Kabel mit Pause,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX001171,Gerader Armzug einarmig am Kabel,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX001172,Gerader Armzug mit Seilgriff,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX001173,Gerader Armzug mit Widerstandsband,BAND,Langes Widerstandsband,True,1,False,Widerstandsbänder
EX001174,Kettlebell-Pullover auf der Bank,KETTLEBELL,Kettlebell(s),True,1,False,Kettlebell
EX001174,Kettlebell-Pullover auf der Bank,BENCH,Flachbank,False,2,False,Trainingsbank
EX001175,Kurzhantel-Pullover auf der Flachbank,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001175,Kurzhantel-Pullover auf der Flachbank,BENCH,Flachbank,False,2,False,Trainingsbank
EX001176,Kurzhantel-Pullover auf der Schrägbank,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001176,Kurzhantel-Pullover auf der Schrägbank,ADJ_BENCH,Verstellbare Trainingsbank,False,2,False,Trainingsbank
EX001177,Kurzhantel-Pullover quer zur Bank,DUMBBELL,Kurzhantel(n),True,1,False,Kurzhanteln
EX001177,Kurzhantel-Pullover quer zur Bank,BENCH,Flachbank,False,2,False,Trainingsbank
EX001178,Langhantel-Pullover auf der Bank,BARBELL,Langhantel,True,1,False,Langhantel
EX001178,Langhantel-Pullover auf der Bank,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001178,Langhantel-Pullover auf der Bank,BENCH,Flachbank,False,3,False,Trainingsbank
EX001179,Pullover am Kabel auf dem Gymnastikball,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX001179,Pullover am Kabel auf dem Gymnastikball,SWISS_BALL,Gymnastikball/Swiss Ball,False,2,False,Kleinzubehör
EX001180,Pullover am Kabel auf der Bank,CABLE,Einfacher Kabelzug,True,1,False,Kabelzug
EX001180,Pullover am Kabel auf der Bank,BENCH,Flachbank,False,2,False,Trainingsbank
EX001181,Pullover an der Maschine,PULLDOWN_MACHINE,Latzugmaschine (Plate-loaded),True,1,False,Kraftmaschinen
EX001182,SZ-Stangen-Pullover,EZ_BAR,SZ-Stange,True,1,False,Spezialhanteln
EX001182,SZ-Stangen-Pullover,PLATES,Hantelscheiben,False,2,False,Langhantel
EX001182,SZ-Stangen-Pullover,BENCH,Flachbank,False,3,False,Trainingsbank
EX001183,Archer-Klimmzug,BODY,Körpergewicht,False,1,True,Kein Equipment
EX001183,Archer-Klimmzug,PULLUP_BAR,Klimmzugstange,True,2,False,Klimmzugstange
EX001184,Chin-up an Turnringen,BODY,Körpergewicht,False,1,True,Kein Equipment
EX001184,Chin-up an Turnringen,RINGS,Turnringe,True,2,False,Turnringe
EX001185,Chin-up mit Zusatzgewicht,BODY,Körpergewicht,False,1,True,Kein Equipment
EX001185,Chin-up mit Zusatzgewicht,PULLUP_BAR,Klimmzugstange,True,2,False,Klimmzugstange
EX001185,Chin-up mit Zusatzgewicht,PLATES,Hantelscheiben,False,3,False,Langhantel
EX001186,Commando-Klimmzug,BODY,Körpergewicht,False,1,True,Kein Equipment
EX001186,Commando-Klimmzug,PULLUP_BAR,Klimmzugstange,True,2,False,Klimmzugstange
EX001187,Einarmig unterstützter Klimmzug,BODY,Körpergewicht,False,1,True,Kein Equipment
EX001187,Einarmig unterstützter Klimmzug,PULLUP_BAR,Klimmzugstange,False,2,False,Klimmzugstange
EX001187,Einarmig unterstützter Klimmzug,BAND,Langes Widerstandsband,True,3,False,Widerstandsbänder
EX001188,Einarmiger Klimmzug,BODY,Körpergewicht,False,1,True,Kein Equipment
EX001188,Einarmiger Klimmzug,PULLUP_BAR,Klimmzugstange,True,2,False,Klimmzugstange
EX001189,Exzentrischer Klimmzug,BODY,Körpergewicht,False,1,True,Kein Equipment
EX001189,Exzentrischer Klimmzug,PULLUP_BAR,Klimmzugstange,True,2,False,Klimmzugstange
EX001189,Exzentrischer Klimmzug,BOX,Plyo-Box,False,3,False,Functional Training
EX001190,Handtuch-Klimmzug,BODY,Körpergewicht,False,1,True,Kein Equipment
EX001190,Handtuch-Klimmzug,PULLUP_BAR,Klimmzugstange,True,2,False,Klimmzugstange
EX001191,Klimmzug an Turnringen,BODY,Körpergewicht,False,1,True,Kein Equipment
EX001191,Klimmzug an Turnringen,RINGS,Turnringe,True,2,False,Turnringe
EX001192,Klimmzug im gemischten Griff,BODY,Körpergewicht,False,1,True,Kein Equipment
EX001192,Klimmzug im gemischten Griff,PULLUP_BAR,Klimmzugstange,True,2,False,Klimmzugstange
EX001193,Klimmzug im Neutralgriff,BODY,Körpergewicht,False,1,True,Kein Equipment
EX001193,Klimmzug im Neutralgriff,PULLUP_BAR,Klimmzugstange,True,2,False,Klimmzugstange
EX001194,Klimmzug im Obergriff,BODY,Körpergewicht,False,1,True,Kein Equipment
EX001194,Klimmzug im Obergriff,PULLUP_BAR,Klimmzugstange,True,2,False,Klimmzugstange
EX001195,Klimmzug im Untergriff,BODY,Körpergewicht,False,1,True,Kein Equipment
EX001195,Klimmzug im Untergriff,PULLUP_BAR,Klimmzugstange,True,2,False,Klimmzugstange
EX001196,Klimmzug mit engem Obergriff,BODY,Körpergewicht,False,1,True,Kein Equipment
EX001196,Klimmzug mit engem Obergriff,PULLUP_BAR,Klimmzugstange,True,2,False,Klimmzugstange
EX001197,Klimmzug mit weitem Obergriff,BODY,Körpergewicht,False,1,True,Kein Equipment
